Projects Count_log,AI Score (0-100),Experience (Years)_log,interaction_AI_Score_(Uniform_0-100)_Experience_(Years)_quantile,feat_num_skills_matched_cubed,interaction_AI_Score_(0-100)_Experience_(Years),interaction_Experience_(Years)_Projects_Count,AI Score (0-100)_5th,feat_years_experience_extracted_sqrt,interaction_AI_Score_(0-100)_feat_years_experience_extracted,AI Score (Uniform 0-100)_log,interaction3_AI_Score_(Uniform_0-100)_Experience_(Years)_Projects_Count,Experience (Years)_5th,AI Score (0-100)_4th,ratio_interaction_AI_Score_(Uniform_0-100)_div_feat_years_experience_extracted,interaction_AI_Score_(Uniform_0-100)_feat_years_experience_extracted,experience_maturity,interaction_AI_Score_(Uniform_0-100)_Projects_Count,ratio_interaction_AI_Score_(Uniform_0-100)_div_feat_years_experience_extracted_log_scaled,interaction3_AI_Score_(0-100)_Experience_(Years)_Projects_Count,interaction_AI_Score_(0-100)_feat_years_experience_extracted_quantile,interaction_Experience_(Years)_feat_years_experience_extracted,ratio_interaction_AI_Score_(Uniform_0-100)_div_Experience_(Years),ratio_salary_to_experience,interaction_AI_Score_(Uniform_0-100)_Experience_(Years),interaction3_AI_Score_(Uniform_0-100)_AI_Score_(0-100)_Experience_(Years),ratio_interaction_AI_Score_(0-100)_div_Experience_(Years),AI Score (0-100)_log,AI Score (Uniform 0-100)_5th,ratio_experience_to_skills,interaction3_Experience_(Years)_Projects_Count_feat_years_experience_extracted,feat_years_experience_extracted_squared,AI Score (Uniform 0-100),interaction_AI_Score_(Uniform_0-100)_AI_Score_(0-100),Experience (Years)_4th,feat_years_experience_extracted,Projects Count_5th,interaction_AI_Score_(Uniform_0-100)_Projects_Count_quantile,ratio_interaction_AI_Score_(0-100)_div_feat_years_experience_extracted,interaction_AI_Score_(0-100)_Projects_Count,AI Score (Uniform 0-100)_4th,interaction3_AI_Score_(Uniform_0-100)_Projects_Count_feat_years_experience_extracted,interaction_Projects_Count_feat_years_experience_extracted,Resume_ID,ratio_interaction_AI_Score_(Uniform_0-100)_div_Projects_Count,ratio_interaction_Experience_(Years)_div_feat_years_experience_extracted,feat_salary_extracted_cubed,ratio_interaction_AI_Score_(Uniform_0-100)_div_AI_Score_(0-100),feat_salary_extracted,feat_salary_extracted_squared,feat_years_experience_extracted_cubed,ratio_interaction_Projects_Count_div_feat_years_experience_extracted,Projects Count_4th,target_binary
0.9874350324161284,1.2367846749286764,-0.6023966268570017,0.1094433997930678,0.0,190.0,20.0,2.8938130858665145,2.449489742783178,475.0,0.6577745911842235,-0.7091903539357455,-0.0189715548932268,2.3397873085979146,1.534900146056729,398.4375,1.0486343614142015,796.875,3.333113375215542,-0.9426371318145796,0.9006036114606951,10.0,-2.056325146878621,21558.5,159.375,-0.5207473307324436,-2.733213202597337,0.8050394216965607,0.6975283435504723,5.0,-0.4620433164709167,25.0,0.9304914179081012,7570.3125,0.0419258949104927,0.6062227697994569,13.556554152293677,1.657151141485843,2.040148830664698,950.0,0.7496343653750527,0.9501112906063428,50.0,-0.9283435077361027,0.5524366833820806,-0.7464287194010227,2164259695030551.2,0.7523471439858853,1.9571893635812687,16731681201.0,125.0,2.778418219188296,8.04858343650231,1
0.3546000718480968,1.484287629356552,0.7451792041066282,1.1160475708540885,0.0,600.0,36.0,7.204275948123696,3.0,800.0,0.8598235637021624,0.6419526949749338,1.6610508745556294,4.853692643956613,0.8522355919751826,722.9729729729731,0.1637578814549823,542.2297297297298,3.308453065830155,0.6992087988635133,2.2876729669675813,48.0,1.2312255595128154,10184.555555555557,542.2297297297298,2.238766832489157,1.3410392250641263,0.9099859501844088,4.699709859832518,8.0,0.753257316427155,64.0,1.3627437831619602,9037.162162162163,1.500743072669696,1.599022378311611,0.0139656498967607,0.9173934868558304,0.9282469398106822,600.0,3.4487112822689463,0.9274296608751456,48.0,1.5654176491745837,3.201857350948709,0.6921847791337311,770111791237781.0,0.9181130100455788,0.0840586697291332,8401738921.0,512.0,0.2661691320266549,0.0328132252997444,1
-1.7904778395351957,-1.980753732633706,-0.0647218193857841,-5.199337582605575,0.0,0.0,0.0,-30.48964831758312,2.0,90.0,0.3136366876555391,-2.117558105303113,-2.840142431329416,15.39295259943426,37.0718675431806,17.10304054054054,-0.8822089023744903,11.402027027027026,4.152022528262509,-2.033320570961501,-0.2240127078461772,0.0,1.6741406461205652,34123.0,0.0,-5.0345246519458176,1.607542482973546,0.2205584987167244,-37.350792719918445,3.0,-0.0571203515128182,9.0,-2.062813498790553,171.0304054054054,2.305006190742907,-0.0556436358753124,-0.401362447905688,-1.0624411732700767,35.59712986894362,60.0,18.10672304685691,-0.0956275021883033,6.0,1.148037089860418,2.476011271338847,22.14381905671193,2542854977207488.0,1.0414285556073326,2.3120852586409164,18630066064.0,27.0,14.972414694677386,0.4817585038537394,1
0.9874350324161284,1.484287629356552,1.0600375832499591,1.5439530598396949,0.0,800.0,80.0,7.204275948123696,1.7320508075688772,200.0,0.8598235637021624,4.330082345842655,23.89243520533694,4.853692643956613,-3.5251563122609824,180.74324324324328,2.7458050083451706,903.7162162162164,3.133988880472012,4.716284704023193,0.0407393476115664,16.0,0.722374032935742,35822.666666666664,722.9729729729731,3.815789079167234,0.7868029589297296,0.9099859501844088,4.699709859832518,2.0,-1.2283376855607877,4.0,1.3627437831619602,9037.162162162163,12.665091552198191,-0.3865768387126972,13.556554152293677,5.19933758270342,-3.8395668873987305,1000.0,3.4487112822689463,-0.8873192477255013,20.0,1.7688468293445128,0.8090667376191694,-4.879959898246452,1241187805207232.0,0.9181130100455788,0.8696404388381997,11549371024.0,8.0,-4.357064934636191,8.04858343650231,1
0.7202638739164128,-0.0007300972107013,-1.847265911356494,-0.5897005405047853,0.0,70.0,8.0,-2.074452267128576e-16,1.0,0.0,0.1016454010650413,-0.0950763506947594,-0.4240503133113615,2.8413370667940866e-13,-0.1020473591815356,0.0,-21.777554473311664,474.6621621621622,3.272928774689495,0.0006487935102978,-5.199337582605575,0.0,-0.1270173999170064,64434.0,59.332770270270274,6.579772274576072e-05,0.0008667567082547,-0.000730363861465,1.4019530836956773e-05,0.0,0.9316884969617372,0.0,0.1069908643414623,4153.293918918919,0.5034239938365275,-1.0484432443874665,1.306807597899506,0.65028274434153,0.000696363121809,560.0,0.0001310348404347,-0.1183406504166635,0.0,1.5864620471231967,0.1014155069392575,0.8034124399351089,267513238098504.0,-146.54331337424432,-1.269078220732849,4151740356.0,0.0,-1.0062303316459928,1.2387090788432118,1
0.1051956129923672,0.4942758116450497,-0.0647218193857841,0.3891117244687364,0.0,240.0,15.0,0.0295016828307725,3.0,640.0,0.4853038554278571,-0.0043427299218969,-9.668559065237835e-07,0.0596866812733259,0.390656570349031,577.027027027027,0.0426806255918655,360.6418918918919,3.291427760666548,-0.0034362322085799,1.671947312793746,24.0,-9.967295266608152,13284.111111111111,216.3851351351351,-0.019350464012212,-7.886730614964092,0.4016416825533239,0.0951148601403075,8.0,-0.0111164901642814,64.0,0.6246685982225648,5770.27027027027,1.542728148654764e-05,1.599022378311611,1.6795926944122202e-05,0.2449446853419477,0.3091112534440886,400.0,0.1522645133930981,0.1108013397957389,40.0,-0.4197705573112793,5.631302786783687,-0.0391938394418579,1708932962701693.0,1.2638057204206323,1.470443754252858,14293876249.0,512.0,0.0693723255772851,0.0001514130059941,0
0.3546000718480968,-1.2382448693500792,-0.6023966268570017,-0.80473106465904,1.0,90.0,2.0,-2.910936192400047,1.0,0.0,0.3136366876555391,-0.7430632501377338,-0.0189715548932268,2.3508566556208854,1.3645619623261362,0.0,23.693749323581056,21.32601351351352,3.327016849121209,-0.6431231359336687,-5.199337582605575,0.0,3.161677738194199,83877.0,42.65202702702704,-0.8016140290677404,2.736440136720826,0.2205584987167244,-5.993643854206921,0.0,-0.5445434290657286,0.0,-1.430665770948942,959.6706081081084,0.0419258949104927,-1.0484432443874665,-1.9922097169175264,-0.9605471529436111,1.1810318545888487,45.0,4.189408858388647,-1.7216708371570462,0.0,-1.173861483803259,1.2464394208178795,0.4315942595419321,590104146647133.0,1.1553981012655916,-0.3027932623734146,7035351129.0,0.0,1.09476797631348,1.7356735417353135,0
0.8627455949406034,-0.2482330516385769,-1.847265911356494,-0.6779800497418484,0.0,65.0,9.0,-0.00094253618325,2.8284271247461903,455.0,-0.1717707469412201,0.1820870353585149,-0.4240503133113615,0.0037969810104995,-0.1244611037263792,369.5101351351351,0.603881851655337,475.0844594594595,3.2720790386932013,0.2863882448845741,0.8786041355009668,7.0,0.1873699607047409,14649.875,52.78716216216216,-0.0330009564780488,0.29469728080678,-0.2853289121578966,-9.793032977516252e-05,7.0,-1.4630035401166228,49.0,-0.1578277784029964,3431.1655405405404,0.5034239938365275,1.2680891754742265,4.820149625933999,0.7277524443358611,-0.1957536239876389,585.0,0.0006204885525608,-0.2741229158225484,63.0,0.5167051514020163,-0.1152315329539783,-0.6642532413320298,1609799240831599.0,0.6358048509704137,1.3532550523132632,13735605601.0,343.0,1.0800958777150609,3.519236195834174,0
-0.7307184102794874,-0.4957360060664525,-0.0647218193857841,0.007405173364286,0.0,180.0,9.0,-0.0299400359600668,1.7320508075688772,120.0,-0.5762943329505481,-0.0142319798904064,-9.668559065237835e-07,0.0603951207773547,1.1330813014017551,91.72297297297295,-0.8451540904716328,137.58445945945942,3.3186719620477465,-0.0161071566347471,-0.1749077229302493,6.0,6.9891530683640255,33409.333333333336,137.58445945945942,-0.0136087964221582,7.910029671433697,-0.68465535055759,-0.0161244353248619,2.0,-0.0125604225158422,4.0,-0.4380229875003594,2751.6891891891887,1.542728148654764e-05,-0.3865768387126972,-0.0374524590460743,-0.3455381856654578,1.282373790724907,180.0,0.0368118472888336,-0.0877867155665475,6.0,0.8499081189217282,0.844891294643571,0.1621199722367762,1006855607052352.0,0.8835811442787216,0.5098244074375771,10045651984.0,8.0,1.34109714301147,0.0722410866872532,1
-0.2278478447456476,1.484287629356552,0.9149495173019376,1.29171763417999,0.0,700.0,28.0,7.204275948123696,1.0,0.0,0.8598235637021624,-0.4155675665955737,7.5093112490887615,4.853692643956613,-1.2997783050794685,0.0,4.206047696341319,361.48648648648657,3.226478107668188,-0.4526322599163945,-5.199337582605575,0.0,0.9105298509651052,72238.0,632.6013513513515,3.0272779558281964,0.9917404949091212,0.9099859501844088,4.699709859832518,0.0,0.319721882548398,0.0,1.3627437831619602,9037.162162162163,5.017415699830609,-1.0484432443874665,-0.000351185902121,0.3026112824892809,-1.4157062266386382,400.0,3.4487112822689463,0.2911163180670758,0.0,-0.8687177135483649,-6.688162165876917,-1.4274966424239512,376961624585272.0,0.9181130100455788,-0.8812323216927305,5218328644.0,0.0,0.1943401300451345,0.0017235729069376,1
